-1897.6878325279586,-416.4152334165135
-1858.7429396816121,-565.5640771193706
-1528.5441731614824,-467.89542105899335
-1874.1753477359202,-398.07548147767966
-2293.3999178330096,-281.2124184329693
-1816.9281160470039,35.26576089786755
-1956.7164137625487,-531.7369531585884
-821.5496285884246,-455.25955910993076
-1969.2562220098466,-222.2237111585476
-1709.3466533658236,-613.625875509394
-2009.2768916068594,-423.06094371680774
-1669.0205006395151,-234.67721182055038
-2080.916769222715,-287.97637788890495
-1022.2520530451001,-308.5613439272633
-1922.8197434071988,-32.727192414371586
-1547.028461817773,-211.127081376163
-2262.333220233259,-619.0532833978905
-2027.9356919913766,-686.1895597914707
-1408.9400196195888,-165.949198134736
-1872.4891914163838,-379.59606002736984
-2013.9408211266555,-87.55661677985037
-1642.459824656634,-457.4832806580884
-1774.8965307881904,-571.4121242093593
-936.9315131526961,-40.07929633144349
-1252.2117892934118,84.42542020739155
-1521.4822349156177,-154.90842680307003
-874.2720694401035,79.42151640983838
-1589.8535021844011,-203.61451045210788
-815.9312083666244,-368.5286914910416
-1421.515934554886,-346.81922655524596
-550.4702700588291,100.37753787805687
-2188.7994829044737,-349.6770045913997
-2644.680480655757,-418.3424391667196
-1824.2915085721447,-106.90947410698055
-2570.7252832305167,-520.8673238773263
-1878.5274435235626,-120.36238997425602
-1724.3698445352024,-121.77691338827512
-1873.7182979269255,-398.02239059663736
-2543.241325732585,-545.2289990558869
-2725.0655860126244,-357.27905031454515
-2223.5934748144273,-445.3057572247974
-1948.9786136445475,-301.27419693431375
-1790.6803480215228,-324.71830297164473
-1802.173028463755,88.02935319714106
-1833.587665940209,-415.36096464826716
-2190.166614456336,-315.5406792108164
-2132.183413032055,-272.7588563349984
-1587.0332407867704,-345.416570216942
-1878.8773525338738,-340.35443991250645
-1233.3597442604305,135.78965442451113
-2179.100953655447,-175.59666151114564
-1627.8374867885939,-432.27246407093435
-1970.44126916995,-244.3744116317502
-1174.1045145513253,41.404908580364264
-1947.2176512613953,-414.9324815307897
-2061.1785429993283,-144.5740363746715
-1313.9010691730155,209.82662535587804
-1507.447696260453,283.5351008204316
-1746.063163048565,-534.6671335100343
-1634.8950847188842,73.04669227191778
-1678.8859628021178,-384.04554038819447
-2143.212601917366,-399.77655807053486
-2075.7035963713297,-45.85729128293545
-1399.3817666113148,-143.0680380967887
-1438.6086580150632,103.9148237228454
-1282.1908937734695,-198.33421450159614
-1439.03662710081,81.03263100409204
-2312.0998539357774,-601.5665762548127
-2347.694351255201,-486.30301995133027
-1896.7926040568843,80.86184382312084
-2019.258418905194,-249.4514144027118
-1482.4011187259032,-677.2990496322395
-2088.0327742584436,-616.7269870266655
-2409.1372909259203,-616.5517868179988
-2061.145777128139,-479.5969520917669
-1343.886949798243,68.78145031549641
-2319.736782796781,-607.996075478274
-2189.220446171687,-510.31297002785436
-1779.40202637586,-743.8280331006009
-1462.0316136400138,-115.66234625987767
-2136.1203909033825,-307.6560719380341
-2067.0962315186703,-589.0721087601237
-2262.259565122407,-167.11046334047774
-2160.515608172946,-467.40723068724515
-1738.1427578300766,-510.16621101944554
-1527.8425195826353,278.77942641459714
-1386.6161858729076,-140.40054097404604
-1340.713641431122,-204.22119851199872
-2180.357482081202,-479.14502648576183
-878.5112990296074,-245.33661880935057
-2137.981115800002,-57.16885462986812
-1465.7022478925082,117.00918610097047
-1358.324164866193,-274.66136621151185
-1475.0407698904646,-314.11883652569816
-1592.889058126301,-309.81218890485707
-975.5397536241933,-26.027016207289932
-1539.1127089446938,-251.025925120858
-1457.8504464242162,-36.45987449960346
-1205.3702371260247,-362.1158834984449
-1689.5613061809404,-82.29444859301029
145.63915789572303,-916.7465573454992
-76.67807159403833,-248.71931668814602
47.60056841541396,-162.12026758735584
56.35163303772564,-272.3345729577349
171.0772348332701,-849.8318329235279
-530.506226445178,-392.9303112199258
145.7604753728741,-431.81301177593963
84.55638717818297,-1036.2021816240986
194.44993889273513,-661.0114716957397
-551.0791019736378,-449.7220646787149
97.41983682187731,-306.62202972426826
159.15689336763285,-975.5149793432929
178.08889525383597,-736.7596984631756
209.03839298473855,-592.3995341201877
35.21187301435627,-318.84295972152785
-73.19662866209559,-96.42887047155104
92.54557591618533,-1029.1978276007806
151.20975214946543,-354.4530121734331
58.792279752250494,-1195.9807609386512
108.35607927220732,-398.87319651775044
57.92714820837563,-584.0315198721476
-397.53007620513887,84.51682192929917
34.06278474544075,-616.0310011996482
154.30367367882852,-452.10023071342664
160.47699257321688,-836.8608598683651
19.418917240651467,-258.57489040811004
-128.82754565340832,-198.66771831042223
123.26969505605416,-839.7320938333077
74.29093382010848,-1093.6464324199621
142.53509363148228,-621.4718614147037
111.92742219303312,-748.277970026766
-704.4879718721609,-275.4369018397873
124.58008779973214,-756.7758495296595
-156.0918982949313,-267.4708343262881
192.14476500880266,-678.8145113232993
106.14308164969512,-856.3808821282371
46.73162662090341,-374.1677623652212
164.18506232302096,-410.68647723436976
175.5305319167071,-721.6824340528126
114.19021981779345,-891.6589442899233
130.94827775192314,-383.82344808794113
183.02666768040885,-935.6032548031669
173.49796641895875,-877.9856621168356
134.22960379591194,-889.8898893536918
133.86952761853894,-1049.65062621643
193.43093341765183,-877.4815255835645
-42.02041406769301,-170.67290514070055
48.52335569679208,-385.2329007903565
-48.1490511752974,-407.34371887169624
-168.56350831865154,-232.550091264638
143.68226225242034,-999.2529278328506
-21.148198054223855,-300.8311870989856
-128.86645051165246,-212.89619879877645
151.122208754475,-437.58602217063583
282.5090095561701,-588.456420623286
116.67421990086814,-941.7223219814565
107.18113734517325,-1008.8028825973742
-25.535264827169016,-547.3042232141338
137.60005885247534,-258.7727918181067
218.53862696943028,-865.9514868001322
163.22831797465562,-526.4547381201517
-273.51168031939676,-195.72285865435688
147.68580361912936,-852.917314688699
23.399729561163213,-262.4093117256783
-42.242463694854806,-666.7133376510651
145.75692153388752,-929.5807677517373
152.79643774993468,-880.2172765933157
142.19367824651883,-891.0670089266673
97.98485319001605,-756.8423682453249
-31.768449632560603,-550.7290845553451
-105.33769950573044,-833.7068004752364
123.74175980874307,-752.3587669846557
-330.56319205248155,-721.8222893630684
78.37757268766426,-975.3040687380881
64.35462008293854,-485.1941824155488
80.88289866769293,-491.4273232176889
200.42980934658195,-834.987950961203
42.49218972971357,-869.9028734614067
164.03035360025686,-850.4866174737629
153.27805494707158,-335.00049713063663
167.1506853741879,-938.3214931698748
-5.8461688773955744,-199.54357797871523
0.33489633675608843,-848.679142555314
9.700209911964123,-240.07158534989563
195.15799711076565,-567.3194252471405
200.76529773968429,-985.1867964860497
4.707732774436437,-597.9639511190517
97.84334984455819,-342.89884511304564
154.45124346727542,-1005.5850213168404
108.77719135566224,-1031.5445299711746
-12.580852711776714,-412.04924562750733
136.8883626788665,-1034.9672552268662
-23.49397574492386,-74.25082707539008
135.369048554824,-918.8576272812543
27.117985437206045,-1211.0318259600028
65.16082702662669,-1151.5205934765947
49.825578677327414,-299.027774682292
73.20719016528062,-1125.0664856711903
75.4556759159481,-1077.904210018076
23.542573919467912,-1040.686222605972
-918.4797903999304,-19.59294816112805
-829.730497357384,-137.72644758210924
-1383.5404698277682,-1246.7830120340902
-1010.6996184243086,145.88310432474753
-274.233597672262,-938.595402942859
-1699.426773255473,-506.04488057228446
-574.4941248843564,192.6487914352021
-1242.718605983758,-798.6676466838479
-1187.987063066143,195.94065481037552
-291.70709764500157,-635.7131234778983
-277.18945465896974,-84.42827718374119
-773.4910334425674,-246.8766922240271
-1342.3521556094363,-1247.6809913365535
-965.5355190836885,-433.1972624033441
-1328.555220313623,-171.8210043659138
-58.44507454862827,-384.99388591007875
-1421.0380018445467,-1191.156220996834
-753.6987463760579,-220.34579163967874
-787.3078109128784,-649.506060686946
-640.6929398545054,170.40382725285502
-1026.6743142722387,-458.8949889998216
-1122.8053613626234,-811.2215105868065
-921.1453614052961,-445.99478784465043
-258.85457820594354,-805.649734718764
-1539.6530817491675,-333.8665169099435
-841.9562271820038,-308.86513079979136
-132.6876714517536,263.536013018027
-1400.4971246630164,-363.4174300852083
-1238.7258458644847,-395.12284616492104
-1289.7761590417542,-254.08294857351825
-331.5087636824096,-561.192642015636
-1436.2288365089937,-355.8224582749075
-1267.0544061283422,-377.3714857719284
-1490.6263840619915,-286.63183852631437
-237.1000789839373,-956.5093163913809
-1111.6642483347807,-438.8344118045139
-1465.410659407149,-314.21527505012625
-715.5311782490791,-430.25056810736055
-1227.6040764874656,-436.6663984687575
-1395.474513745571,-599.2798071367613
-678.5167654047816,-875.4400483020928
-1085.0482533110696,-429.9219126449419
-639.0775436766821,-44.840640117616886
-476.8756061077802,-1116.4586963151582
-779.612384465251,-116.50066326485106
-58.97597498794663,-57.49183001943302
-729.4012424138695,-407.0854813350486
-1012.8690090072985,-512.913123257637
-190.61098690801072,-518.3627376247832
-370.39185398147947,259.8640570746778
-1225.82899274824,-430.34467693370334
-891.5400054811915,-302.51319770580733
-1448.077069829972,-369.1538817820545
-544.6686540727896,-101.11161498730091
-1707.7347956073445,-435.90157271712224
-1324.6168367065998,-629.945949316298
-1101.3134251182514,-554.0368696304914
-160.14786664813406,-50.476543873504205
-989.1256335773062,-703.5582128084772
-685.3705156929111,-311.9424788766298
-1266.0236166628883,163.47879542678413
-568.8888361941899,82.80682438877635
65.53342837651329,-597.2383750433524
-1664.191498880965,-230.65629669133543
-867.9603682682522,-347.82805145305156
-1211.0720377017067,-627.9994093696903
-183.84011709990983,-979.00109472956
20.60853635023446,-218.40326577621522
-900.5652694297855,-413.3367405495932
-377.1012177880776,349.76086834697077
-979.0391605241756,-425.6844409365267
-153.42689204139094,-535.2363500590195
-976.3715190263947,-330.0898580588457
-169.81564871023573,-419.6359669098441
-724.6134564217389,-392.17505521011947
-358.63110719117867,-880.0641645030216
-1382.2757551557747,-672.0536791883269
-383.13330784429604,-697.9727321026511
-1264.638005271951,-463.35476764099167
-632.3316373950283,-1335.3036484453112
-1609.2572103124137,-433.0791818822008
-561.422848887802,-299.7103733515796
-433.91922806609307,-519.6559026259245
-683.7340056097136,-89.95846907239437
-919.4861655217746,-1132.4316487190554
-672.6371319026628,-1157.3305857735036
-1591.1174221559481,-314.22737159622
-744.7391275102049,676.7558883194833
-454.61434585078234,-396.659705750225
-297.16847878845715,-88.7276867600323
-904.755596030626,-331.7216230463911
-1615.1563600836603,-187.6807718906449
-1559.547588251636,-203.17827177318168
-1693.9707926977735,-497.2277373602234
-1263.1468162754031,-212.51771201628065
-1083.1116914889042,-124.03709178142049
-395.6859863703584,-1084.3212012481713
-1015.5392357132816,-827.5195655896588
-1304.7840405205795,-411.87018251652773
-1809.7450759830465,-697.8202940469521
-1298.0783901951538,-753.3927691082055
-692.441909521641,-885.9823518847193
-891.8876233054665,-839.8735059597816
-1489.0639633840105,-995.4000258051504
-355.47079395693913,-105.20721114516124
-183.82177316295565,-138.99802129298868
-1070.7946825184974,-1101.9347826711366
-719.7646354178539,-760.4063240934813
-693.3260619459159,-442.0254831699289
-422.9622396870657,-18.59522033467195
-552.1503999192529,-519.135310702295
-1071.938512910831,-1006.6957021464223
-1343.4500372710188,-128.54268430900046
-388.0858821965114,-574.17826752803
-842.7095015143545,-1043.6157002951127
-332.0400801787991,-464.8012890784211
-936.3526318971075,-780.2587621579161
-1128.7362691835483,-914.7855268697249
-1427.1896842584247,-647.0737088353371
-989.1116204297351,27.392509855121922
-435.4682660662622,-631.1409857155066
-922.8807331838168,-355.10861225932825
-971.3548458937147,-66.07355975349566
-1083.419057381344,-1216.25218985423
-469.4896841968277,169.73801836766884
-1069.9335814302376,-1076.431379994749
-1398.0972344674167,-1179.970157552009
-482.0781638235801,120.55271679226355
-830.497054594343,-601.2978660935725
-958.4415008903738,-1117.3202605590075
-858.4165414961924,-677.4529610902954
-1121.0965202253542,-927.9285053814324
-649.5015214566292,-1071.8858708203675
-882.5814871790502,-670.7894317720693
-930.9228266120881,-937.6873010676512
-691.9329492648839,-1008.4341038044487
-1068.5367383864934,-648.225402606417
-1209.5237090362666,-1081.8449249513415
-261.32477871732783,-392.10906674099425
