-1897.6878325279586,-416.4152334165135,381.8242477415541,-609.1576959142576,-136.3692433688337,160.15639738380935,740.2838943249437,339.45174334426133,-378.99039446921654,276.28475934675106,298.38178280462796,379.9906376451678,139.10237795583805,-393.714850213443,-36.363221036247324,173.2000142547261,-42.098917396215,-86.2555858254531,375.69909325206413
-1858.7429396816121,-565.5640771193706,287.15919666607715,-707.9660223929639,71.45498854666457,274.826962412499,542.7106479629094,584.5111074800803,-511.3967607769551,280.2879547226868,423.3794425384329,548.8509451451552,37.64139878200848,-458.35958044792017,-253.64570281276704,50.116319758217585,4.198549611003386,-195.08346841919146,628.4508731905025
-1528.5441731614824,-467.89542105899335,702.7057305590135,-655.8528553869477,-613.1301120637412,-781.3217351526878,573.2093967802361,298.51701408921576,-1069.9952754418623,-443.2864216304591,322.7617713801284,54.63900642216377,-792.4565816250586,-602.6023794067751,94.00686325762734,440.7099384953876,55.19304666279103,-173.07548932865328,-145.30993036639308
-1874.1753477359202,-398.07548147767966,824.4059166066552,-389.04037502950246,-388.51146650317287,-303.60652607981206,536.4710456162281,436.61825323930645,-1211.2028121859619,-8.114257610066659,260.19426871698374,250.01818857496397,-749.2635519032898,-480.44619274036734,86.36344292438828,357.2372323720262,-40.588905329509515,12.938983059382508,157.42534991717275
-2293.3999178330096,-281.2124184329693,-349.91870796195377,-1078.679542925825,506.968449519654,-163.47816519771644,743.7091683956708,577.7997167553974,-277.3119549517266,-322.9459560988932,289.9492681133296,345.9089502935973,192.649748420308,-397.40336920304486,-57.894965988078155,164.38041001550894,-206.78001948820878,34.73570627613729,907.8470422455541
-1816.9281160470039,35.26576089786755,-531.0808470447013,-554.9596974604615,692.2475768925029,-25.467173356639325,1244.2005534233322,520.0139471961434,-497.96425857937567,-133.52973249595817,349.05210990300327,253.17474296398834,-514.437212852698,239.6168253110584,-504.08602502071494,542.3731065465555,-227.70265100996733,-172.94574698452033,537.862544372665
-1956.7164137625487,-531.7369531585884,68.67704070335849,-867.7064567872404,-94.25717374697479,-405.45399216407793,654.0145480998274,973.4923350712315,-672.5229805190521,-2.5372507545914758,466.0922214398609,565.8615140355419,-228.26163331521963,-418.1729333390403,98.96780887762014,-123.56369065580148,-267.36269338344295,338.76144577532443,1055.4611594473179
-821.5496285884246,-455.25955910993076,-499.74182735657234,-94.27780308503606,637.8698970754448,-34.06320685359198,383.0434017074931,-238.7859797736938,-187.76715903657137,-225.95404196436357,249.07662138677858,199.88593913553126,-417.1231379892573,336.03665122522875,-85.47263839457278,441.62532869567764,87.0523666007995,-445.3746371978914,-55.26514035351622
-1969.2562220098466,-222.2237111585476,-220.4309151398378,-497.17174432394506,-514.0054419106731,-891.5438293773149,784.4823499021877,608.6574549881814,-1199.1718542605845,-354.9752873671254,21.302858055434996,-51.53172207403503,-575.2079017483014,-270.81924090357086,154.1925994781704,382.98383594309075,-7.494172429775659,166.8816265568138,419.6428566631627
-1709.3466533658236,-613.625875509394,184.1075611897378,-751.1783328852678,-337.4459833935582,-309.1389788458902,379.42847220106336,752.0144371428706,-926.3144311989529,-149.35087344128155,142.8219667582947,168.38568156412228,-489.2860936922304,-157.97329182763494,560.5423469429061,188.33120625357517,-38.996742301971246,172.38607156641666,677.0686201343048
-2009.2768916068594,-423.06094371680774,368.0558887402337,-849.6985332756709,-659.622443044877,-553.7247397990814,537.7228905471932,412.50451721705895,-713.1921490862237,-292.75466466737987,138.24410005501798,-64.73124167757224,-417.2038878144931,-291.70172695764285,306.86268817294,306.06748318399866,50.02299289015528,3.69149880394459,310.69378607614317
-1669.0205006395151,-234.67721182055038,-797.5585875824956,-271.75700490984866,788.9900212535175,-182.6782956477407,927.911698400218,136.6245001720924,-333.0587471036289,-208.15299679566283,240.60564001830426,320.69704837184827,-371.71846977004566,121.8133241749164,-50.98651894907033,315.87339173474516,-102.2741943224489,-180.79376449000216,573.2857210147837
-2080.916769222715,-287.97637788890495,241.09774639028643,-580.957446722073,-535.4225422243469,-710.6756726470716,806.7783705455224,404.44731637490236,-931.360569254423,298.5333832211563,-16.309966100452186,24.242158741015018,-409.5527290090251,-194.69936433847874,189.11728010281303,217.58224559641752,90.85154225623958,106.86524236553066,383.44703528516465
-1022.2520530451001,-308.5613439272633,-473.6621462078192,-1.7837681175172548,654.9257867119817,-31.147355487115803,708.7814687325305,-184.4688029646099,-287.27616902104205,-279.7267624962269,482.12856623312626,325.0651670401094,-458.2607919472581,364.5628082901374,-247.21620511214243,191.3219001166666,267.33131418846557,-482.11569689151287,-109.57002870919129
-1922.8197434071988,-32.727192414371586,-383.0796442149167,-619.6749107628239,324.97593719421013,362.9164634003095,971.4057030211602,495.15320437050804,-413.95370093986077,76.2326362130671,578.6087175729109,502.21643905795815,-79.62380291950419,-132.4651426167046,-685.7951946302509,-43.36991274056825,309.4429338509074,-355.1470501843649,601.8373104716684
-1547.028461817773,-211.127081376163,-148.87449000523299,-147.10043078883356,-141.23779485566462,-204.22130961112487,829.8421253030562,318.683865776725,-8.342419025852845,103.43662039129529,-67.1468839347863,99.97392974624853,-216.50311340268325,-251.6299435958627,-38.481607251259305,114.86181374829256,-28.824795580937803,-76.77073700687727,516.3481478512028
-2262.333220233259,-619.0532833978905,599.775304215042,-832.3691484221029,-0.23421087526821793,281.4712231170942,407.6928962001243,537.202936347642,-574.9838553381444,245.8106278039396,526.6005932759101,596.8272537665915,27.168561376762767,-444.2881059896355,-396.1386745416885,130.6037052372826,-90.8938406126913,-133.52050176318616,547.8093270128765
-2027.9356919913766,-686.1895597914707,-783.9045068272355,-137.8905501819541,695.5095286921198,-238.58892289762292,1085.2783555649792,-217.27531119367984,-121.13080082293419,27.75554942386062,483.6107723263197,554.0450631798034,5.3943477144392205,204.25974805105153,-571.211698857417,190.4093089513771,-35.39296997260948,-621.0534577997378,142.14782805021264
-1408.9400196195888,-165.949198134736,-187.60336978334522,-552.3585242037399,293.9960236929694,198.01327499487024,578.3161797845019,104.8829562450868,-140.37327600774967,118.41682569274796,624.0414028460281,412.21741202890576,471.9905109871558,-181.74782762912844,-564.5671155329862,-266.611842819778,275.2033117338819,-189.26310543039622,29.11907784645544
-1872.4891914163838,-379.59606002736984,146.51413352734312,-453.62984999035274,-801.4023426524968,-736.8496791116734,764.7834787673705,481.4900780436862,-1101.5944381972865,-44.7522290751416,-8.89960795912296,54.8563883635843,-525.4283503586059,-165.643141675645,165.99183910770267,196.61160250027825,88.35603233080927,98.69494632054264,356.4789046399564
-2013.9408211266555,-87.55661677985037,149.526752359514,-26.704730071758462,-106.10036753592976,-449.0493123842678,722.188369325686,373.0394837182489,-592.7156017200853,517.7714800045599,-57.838234802297194,333.4519255815723,-209.44788552869264,-327.77852803875953,7.239506915988294,179.5631785857033,108.40493447127673,122.08834318483173,105.5430044829719
-1642.459824656634,-457.4832806580884,-631.7007553920982,-803.566576226903,838.3069880983974,-47.466608111304424,805.8772271921616,3.890771088712839,51.428259469588724,-625.759799479584,545.6557332273162,196.42502891218754,96.02327373992338,67.58832139008025,-172.99968601525543,139.2086936685276,-172.69195654396896,-267.4581047839552,539.1823058821456
-1774.8965307881904,-571.4121242093593,-941.5221886961951,-358.79156733358224,957.0102177747842,-90.52385434950223,864.235333814203,-297.7083608812112,-250.4731402321086,-234.11141721905457,443.2172051071669,492.3132540324297,-317.8628491336217,272.5936936367263,-414.5874088167148,270.0848765243777,140.72756867420648,-359.90890796668776,312.71105162610576
-936.9315131526961,-40.07929633144349,-338.8360878799376,-243.3281141030887,154.9739659193384,-410.6316870743542,643.9268309516332,185.77665856811103,-117.84057175661837,55.42644911443633,-159.12301086388578,-14.350979811800103,-121.40735704661726,-8.723504911804643,139.13171720301727,303.57071243745804,-367.10110190832876,351.86887874815517,250.1960938441972
-1252.2117892934118,84.42542020739155,-360.7192690246006,-120.13608717658698,-245.10642094346622,-708.1415954204455,786.8573225017101,545.4811645422066,-652.7707028921214,-356.1744478950642,-317.42415007171957,-24.866431648981763,-339.012691016217,277.90527316352524,93.13029910942181,186.05311470708585,-298.93507028427166,330.58863942254334,289.1680060575456
-1521.4822349156177,-154.90842680307003,-883.9028018433031,-604.0359999870959,930.4558198893614,-32.17464818450482,810.5191244433265,-43.45509713936312,-351.43669688258717,-26.463389188456944,435.0499458073932,355.0847904634187,-260.23086896698885,147.35577113938012,-405.9187945090034,415.0616415899379,14.508528462961749,-108.0859107925944,762.3828081536726
-874.2720694401035,79.42151640983838,11.493882307020982,5.758997848720398,-398.7659755133719,-720.6661880171396,245.79203521207353,-92.70100791369035,-508.8616299452539,268.21745615505756,-195.54080333531266,3.3456697225525716,-239.45307890207638,-341.3694944691056,-153.10698975346827,110.7042896948292,250.10724110487345,110.15280945016,-127.70289398618587
-1589.8535021844011,-203.61451045210788,-236.6643522823934,-311.33007611995055,108.51797342447092,-715.9774602055986,280.5179264570814,84.85482404168565,-288.55224855859956,355.13900882030316,-160.53453099588052,105.5050511105032,-10.74114519303717,-322.8843600656141,-57.52632537904917,96.71829504331578,-163.63298264080484,23.685423131574453,475.71645548139156
-815.9312083666244,-368.5286914910416,-429.40158592904424,-340.99077324234037,498.19480231059964,-169.72249984247583,343.1195697854864,-185.38143300362952,187.79179050093407,-417.0622719770642,358.16887350888516,-11.90609976567577,-46.65419186113132,250.56747384068743,-153.86082183891494,122.59860518460843,-398.58739583778174,-341.80221490622284,57.227058345925286
-1421.515934554886,-346.81922655524596,-817.0666118444074,-411.1055868851412,877.7817113810706,-11.50046106497664,833.0629659403319,-333.5330643422717,-231.46292347684073,-226.75147341499255,504.33372569032406,339.38770393626584,-328.7481178228287,262.16280218815734,-431.8133427464393,331.75349661023813,237.93339189884762,-358.070994961813,258.1989272331348
